age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,2,218899,2,13,4,11,3,4,0,0,0,60,39,<=50K
30,2,197558,4,9,2,5,0,4,1,0,0,40,39,<=50K
27,2,176514,2,13,4,0,1,4,0,0,0,40,39,<=50K
29,6,116820,4,9,4,14,3,4,1,0,0,50,39,<=50K
37,2,215503,4,9,2,3,0,4,1,4386,0,45,39,>50K
44,2,226129,1,11,2,9,0,4,1,0,0,50,39,>50K
34,2,175856,2,13,2,3,0,4,1,3103,0,55,39,>50K
43,2,281138,4,9,5,6,1,4,0,0,0,40,39,<=50K
41,2,98061,4,9,0,13,1,4,1,0,0,40,39,<=50K
34,4,260560,4,9,4,2,1,4,1,0,0,50,39,<=50K
23,2,289909,7,10,4,0,1,4,1,0,0,45,39,<=50K
24,2,236769,0,12,4,3,3,4,1,0,0,40,39,<=50K
24,2,291407,4,9,2,13,0,2,1,0,0,40,39,<=50K
53,3,100029,3,16,2,9,0,4,1,0,0,40,39,>50K
33,2,204494,7,10,2,3,0,4,1,0,0,56,39,>50K
24,2,201680,4,9,4,2,3,4,1,0,0,40,39,<=50K
45,2,154308,5,14,2,3,0,2,1,0,0,40,39,>50K
38,1,331609,7,10,6,13,1,2,0,0,0,47,39,<=50K
28,2,100829,2,13,2,3,5,4,0,0,0,50,39,>50K
38,2,203169,1,11,2,2,0,4,1,0,0,50,39,>50K
25,2,122075,2,13,4,3,1,4,1,0,0,50,39,<=50K
29,2,178778,7,10,4,7,1,4,1,0,0,40,39,<=50K
29,2,276345,4,9,4,9,1,4,0,0,0,50,39,<=50K
48,2,233511,4,9,2,13,0,4,1,0,0,50,39,>50K
24,2,289448,1,11,4,0,3,1,0,0,0,40,30,<=50K
31,2,173350,4,9,4,7,1,4,0,0,0,30,39,<=50K
36,2,130589,7,10,0,3,1,4,1,0,0,45,39,<=50K
62,2,94318,2,13,2,9,0,4,1,0,0,50,39,>50K
25,2,297531,2,13,4,11,3,4,0,0,0,40,39,<=50K
55,2,129762,4,9,0,0,4,4,0,0,0,40,39,<=50K
21,2,182614,7,10,4,11,2,4,0,0,0,40,31,<=50K
41,2,182370,0,12,0,2,3,4,1,0,0,40,39,<=50K
43,5,60949,4,9,2,2,0,4,1,0,0,40,39,<=50K
30,2,190511,4,9,2,6,0,4,1,0,0,40,39,>50K
47,2,188195,7,10,2,9,0,4,1,0,0,40,39,<=50K
50,2,89534,4,9,2,6,0,4,1,0,0,40,39,<=50K
41,3,125831,4,9,2,11,0,4,1,0,1887,55,39,>50K
23,2,183358,4,9,4,2,1,4,1,0,0,40,33,<=50K
30,2,251120,0,12,4,11,1,4,1,0,0,40,9,<=50K
35,2,108946,4,9,0,12,4,4,0,0,0,40,39,<=50K
25,2,93223,7,10,0,9,4,4,0,0,0,35,39,<=50K
35,5,225385,4,9,0,9,4,4,0,0,0,40,39,<=50K
35,0,23892,4,9,0,9,4,4,0,0,0,40,39,<=50K
38,2,179668,4,9,2,10,0,4,1,0,0,40,34,<=50K
27,4,404998,1,11,4,2,3,4,1,0,0,40,39,<=50K
55,4,194065,0,12,0,11,1,4,0,0,0,40,39,<=50K
45,2,357540,2,13,2,11,0,4,1,0,2002,55,39,<=50K
33,2,185336,1,11,2,0,5,2,0,0,0,40,39,<=50K
25,5,152503,7,10,4,12,1,2,1,0,0,40,39,<=50K
52,2,167794,3,16,2,3,0,4,1,0,0,38,39,>50K
52,5,254285,2,13,2,9,0,4,1,0,0,40,39,<=50K
47,2,32509,7,10,0,7,4,4,0,0,0,40,39,<=50K
46,2,125492,2,13,0,9,1,2,0,0,0,40,39,<=50K
36,3,186035,7,10,2,11,0,4,1,0,0,60,39,>50K
34,2,191856,7,10,2,3,5,4,0,7298,0,40,39,>50K
31,2,187560,4,9,4,0,1,4,1,2174,0,40,39,<=50K
31,4,252752,4,9,2,7,5,4,0,0,2415,40,39,>50K
38,1,210991,2,13,2,2,0,4,1,0,1740,40,39,<=50K
57,1,190748,7,10,0,3,4,4,0,0,0,35,39,<=50K
37,2,301070,4,9,0,4,4,4,1,0,0,45,39,<=50K
39,2,186183,5,14,2,9,0,4,1,0,0,40,39,>50K
38,2,131808,1,11,0,2,4,4,1,0,0,40,39,<=50K
34,5,156292,4,9,4,5,1,2,1,0,0,40,39,<=50K
21,2,124589,4,9,4,11,3,4,0,0,0,40,39,<=50K
61,2,95500,4,9,2,13,0,4,1,0,0,40,39,<=50K
35,2,241306,4,9,2,0,0,4,1,0,0,45,39,<=50K
29,2,238680,7,10,4,11,1,2,1,0,0,55,28,<=50K
41,1,168071,4,9,0,3,3,4,1,0,0,45,39,<=50K
52,2,168001,5,14,0,9,1,4,0,0,0,40,39,>50K
51,4,107096,4,9,2,4,0,4,1,0,0,50,39,<=50K
55,2,76860,4,9,2,7,2,1,1,0,0,40,30,<=50K
20,2,70076,7,10,4,6,3,4,0,0,0,40,39,<=50K
23,2,312017,7,10,4,3,1,4,1,0,0,40,39,<=50K
24,2,174138,0,12,2,2,0,4,1,0,0,40,39,<=50K
48,2,125892,2,13,0,3,2,4,1,0,0,40,39,<=50K
22,2,210474,4,9,4,7,1,4,0,0,0,40,39,<=50K
28,2,30771,7,10,4,0,4,2,0,0,0,40,39,<=50K
28,2,319768,5,14,2,11,0,4,1,0,0,45,10,>50K
34,2,209101,2,13,2,3,0,4,1,5178,0,55,39,>50K
25,2,324609,4,9,4,0,1,2,1,0,0,40,39,<=50K
48,2,268234,4,9,0,2,1,4,1,0,0,50,39,<=50K
32,1,178109,4,9,2,10,0,4,1,0,0,43,39,<=50K
56,1,129762,7,10,0,0,1,4,0,0,0,35,39,<=50K
27,2,241607,2,13,4,12,2,4,1,0,0,50,39,<=50K
27,0,214385,4,9,4,0,1,2,0,0,0,40,39,<=50K
30,1,183000,5,14,2,9,0,4,1,0,0,45,39,<=50K
33,2,290763,7,10,4,11,1,4,0,0,0,40,39,<=50K
50,2,171924,2,13,2,9,0,4,1,0,0,43,39,>50K
42,2,195096,4,9,2,11,0,4,1,4064,0,40,39,<=50K
37,0,329088,4,9,2,0,0,2,1,0,0,40,39,<=50K
26,2,58371,4,9,4,0,3,4,1,0,0,40,39,<=50K
43,2,35824,7,10,5,9,4,4,0,0,0,40,39,<=50K
47,2,173271,4,9,0,0,4,4,0,0,0,40,39,<=50K
26,2,391349,2,13,2,0,5,4,0,0,0,40,39,>50K
24,2,86153,7,10,4,0,1,4,0,0,0,40,39,<=50K
33,4,327902,4,9,2,13,0,4,1,0,0,45,39,<=50K
35,2,285102,5,14,4,9,1,1,0,0,0,40,36,>50K
57,2,178353,4,9,2,2,0,4,1,0,0,50,39,>50K
42,2,197522,7,10,5,6,4,2,0,0,0,40,39,<=50K
25,2,108542,2,13,4,3,3,4,1,0,0,35,39,<=50K
56,2,179781,4,9,2,3,0,4,1,0,0,40,39,>50K
25,2,126974,4,9,4,2,3,4,1,0,0,40,39,<=50K
23,2,180060,2,13,4,6,3,4,1,0,0,50,39,<=50K
35,1,38948,7,10,2,10,0,4,1,0,0,50,39,<=50K
41,2,177305,0,12,2,2,0,4,1,0,0,60,39,>50K
26,2,238367,4,9,4,2,1,4,1,0,0,40,39,<=50K
37,2,172232,4,9,0,7,1,2,0,0,0,30,39,<=50K
30,2,26543,2,13,0,7,1,4,1,0,0,40,39,<=50K
42,2,109067,2,13,5,12,1,4,1,0,0,40,39,<=50K
38,2,213716,1,11,0,7,1,4,0,0,0,30,39,<=50K
27,2,185670,2,13,2,11,0,4,1,0,0,60,39,>50K
43,0,233851,4,9,2,0,5,4,0,0,0,40,39,>50K
68,6,192052,7,10,2,14,5,4,0,0,2457,40,39,<=50K
41,2,193524,4,9,2,2,0,4,1,0,1485,40,39,<=50K
25,2,213385,4,9,4,0,1,4,1,0,0,40,39,<=50K
23,2,38238,2,13,4,7,3,4,1,0,0,40,39,<=50K
68,2,104438,2,13,2,9,0,4,1,0,0,40,21,>50K
45,4,43434,2,13,4,3,1,4,0,0,0,40,39,<=50K
45,2,102147,1,11,0,3,1,4,1,0,0,40,39,>50K
30,2,231826,7,10,2,11,0,4,1,0,0,40,39,>50K
42,2,78765,7,10,2,2,0,4,1,3103,0,45,39,>50K
29,2,184078,4,9,4,7,2,4,0,0,0,40,39,<=50K
21,1,102942,7,10,4,7,1,4,0,0,2001,40,39,<=50K
25,2,262778,5,14,4,7,1,4,0,0,0,37,39,<=50K
33,2,162572,4,9,2,13,0,4,1,0,0,55,39,>50K
35,2,65706,4,9,0,7,4,4,0,0,0,40,39,<=50K
45,0,102569,4,9,2,2,0,4,1,0,0,40,39,>50K
33,2,142383,0,12,4,11,1,3,1,0,0,36,39,<=50K
38,2,229236,4,9,2,13,0,3,1,0,0,40,33,<=50K
39,2,36376,7,10,2,4,0,4,1,0,0,60,39,<=50K
41,2,194360,4,9,2,2,0,4,1,0,1887,40,39,>50K
24,2,268525,2,13,4,0,1,4,1,0,0,32,39,<=50K
26,2,223464,7,10,2,0,0,4,1,0,0,40,39,<=50K
50,2,341797,4,9,0,2,1,4,1,0,0,40,39,<=50K
23,2,174461,4,9,4,7,1,4,0,0,0,40,39,<=50K
60,2,210064,4,9,0,10,1,4,1,0,0,40,39,<=50K
62,2,143312,7,10,0,7,1,4,0,0,0,60,39,<=50K
22,2,326334,7,10,4,2,3,4,1,0,0,35,39,<=50K
37,2,179088,7,10,0,0,1,4,0,0,0,40,39,<=50K
52,0,37289,5,14,4,0,1,4,0,0,0,40,39,>50K
31,2,36069,4,9,4,2,1,4,1,0,0,35,39,<=50K
23,0,53245,2,13,4,9,1,4,1,0,0,40,39,<=50K
27,3,399904,4,9,4,2,2,4,1,0,0,50,26,<=50K
38,3,199346,7,10,2,3,5,4,0,0,0,45,39,<=50K
22,5,232742,7,10,4,0,4,2,0,0,0,40,39,<=50K
61,4,390472,4,9,2,4,0,4,1,0,0,40,39,<=50K
23,2,242912,7,10,4,7,3,4,0,4650,0,40,39,<=50K
38,1,286405,3,16,2,3,0,4,1,0,1887,50,39,>50K
25,2,153841,7,10,4,0,3,4,0,0,0,40,39,<=50K
25,2,137367,2,13,4,11,4,1,1,0,0,44,30,<=50K
30,2,100734,7,10,2,0,5,4,0,0,0,40,39,<=50K
32,2,248584,4,9,4,4,3,4,1,0,0,40,39,<=50K
43,2,60001,7,10,2,11,0,4,1,0,0,40,39,>50K
20,2,186830,4,9,4,13,2,2,1,0,0,45,39,<=50K
34,2,226385,5,14,0,3,4,2,0,0,0,40,39,<=50K
40,2,307767,4,9,2,11,0,4,1,0,0,60,39,<=50K
33,2,217460,4,9,2,11,0,4,1,0,0,60,39,>50K
30,2,104052,4,9,4,6,1,4,1,0,1741,42,39,<=50K
40,4,243636,2,13,2,11,0,4,1,0,0,50,39,>50K
44,4,71269,2,13,0,3,1,4,1,0,0,40,39,<=50K
38,6,212048,6,15,0,14,1,4,0,0,0,30,39,<=50K
45,2,111994,7,10,0,11,1,4,1,4650,0,40,39,<=50K
25,2,210794,2,13,4,9,3,4,0,0,0,40,39,<=50K
22,6,88126,7,10,4,14,3,4,1,0,0,40,39,<=50K
63,6,146196,2,13,2,14,0,4,1,0,0,40,39,<=50K
55,5,169482,4,9,2,4,0,4,1,0,0,40,39,>50K
26,2,63577,7,10,4,7,1,4,0,0,0,30,39,<=50K
22,2,208946,7,10,4,6,1,4,1,0,0,40,39,<=50K
41,4,26598,4,9,0,2,1,4,1,0,0,40,39,<=50K
21,2,189203,1,11,4,10,1,4,1,0,0,40,39,<=50K
39,2,183892,4,9,2,6,0,4,1,0,0,40,39,<=50K
39,1,183620,7,10,4,10,1,2,0,0,0,40,39,>50K
34,2,110476,4,9,2,0,0,4,1,0,0,40,39,<=50K
50,1,157043,5,14,0,9,1,2,0,2202,0,30,0,<=50K
53,2,150726,7,10,0,0,1,4,0,0,0,40,39,<=50K
27,2,214695,4,9,4,11,3,2,1,0,0,60,39,<=50K
37,2,172694,7,10,2,5,0,2,1,0,0,50,39,<=50K
25,2,344804,4,9,2,7,0,4,1,0,0,50,26,<=50K
33,2,319422,7,10,2,13,0,4,1,0,0,60,29,<=50K
34,5,327902,2,13,2,9,0,4,1,0,0,55,39,<=50K
51,2,197656,7,10,2,3,0,4,1,0,0,45,39,>50K
57,4,35561,4,9,2,4,0,4,1,0,0,60,39,>50K
25,6,156848,7,10,4,14,3,4,1,0,0,40,39,<=50K
36,2,65624,2,13,4,9,1,4,1,0,0,40,39,<=50K
46,2,201699,4,9,2,2,0,4,1,0,0,40,39,>50K
55,2,349910,4,9,2,4,0,4,1,0,0,45,39,>50K
60,4,264314,7,10,2,3,0,4,1,0,0,35,4,<=50K
21,2,188923,7,10,4,11,3,4,0,0,0,55,39,<=50K
46,2,114797,4,9,2,6,5,2,0,0,0,36,39,<=50K
56,2,245215,3,16,2,9,0,4,1,0,0,50,39,<=50K
36,4,36270,4,9,0,13,1,4,1,0,0,60,39,<=50K
67,4,107138,7,10,2,11,0,4,1,0,0,40,39,<=50K
35,2,77820,7,10,2,2,0,4,1,0,0,60,39,<=50K
20,2,39477,7,10,4,4,1,4,0,0,0,40,39,<=50K
34,2,58305,4,9,2,2,0,4,1,0,1573,40,39,<=50K
23,2,359759,4,9,4,2,3,1,1,0,0,40,30,<=50K
19,6,249147,4,9,4,14,3,4,1,0,0,30,39,<=50K
25,2,164488,7,10,4,5,3,4,1,0,0,40,39,<=50K
53,2,48413,4,9,2,2,0,4,1,0,0,40,39,<=50K
18,6,261276,7,10,4,14,3,2,0,0,1602,40,1,<=50K
33,0,29617,7,10,0,7,1,2,1,0,0,40,39,<=50K
35,2,189240,7,10,0,7,4,2,0,0,0,40,39,<=50K
20,6,37932,4,9,4,14,1,4,1,0,0,40,39,<=50K
51,4,306784,4,9,2,3,0,4,1,0,0,30,39,<=50K
45,6,260953,5,14,2,14,0,4,1,0,0,40,39,<=50K
28,2,46987,1,11,4,12,3,4,0,2174,0,36,39,<=50K
35,2,263081,4,9,2,2,0,2,1,0,0,60,39,>50K
25,4,37741,2,13,2,3,5,4,0,0,0,40,39,<=50K
36,2,115834,1,11,2,3,5,4,0,7298,0,55,39,>50K
44,2,150076,4,9,4,7,1,4,1,0,0,30,39,<=50K
27,2,258768,2,13,4,5,1,2,1,0,0,40,39,<=50K
35,2,287658,7,10,4,0,4,2,1,0,0,40,39,<=50K
51,2,95946,2,13,2,9,0,4,1,0,0,50,39,>50K
35,1,302149,2,13,2,11,0,1,1,7298,0,40,30,>50K
28,2,250135,7,10,0,3,1,4,0,0,0,40,39,<=50K
37,2,176073,7,10,0,2,1,4,1,0,0,50,39,<=50K
65,2,23580,2,13,0,0,1,4,0,0,0,40,39,<=50K
24,2,163665,2,13,4,7,3,4,0,0,0,40,39,<=50K
30,0,43953,0,12,4,9,1,4,0,0,0,40,39,<=50K
58,4,61474,4,9,2,11,0,4,1,0,0,55,39,>50K
57,2,141570,5,14,2,3,0,2,1,0,1977,40,39,>50K
40,2,225660,2,13,2,3,5,4,0,0,0,45,39,>50K
42,2,336891,7,10,0,0,1,2,0,0,0,40,39,<=50K
31,4,210164,4,9,2,3,0,4,1,0,0,40,39,>50K
42,2,143342,7,10,0,6,1,4,0,0,0,40,39,<=50K
25,2,281627,5,14,4,9,1,4,0,0,0,40,39,<=50K
40,2,409922,7,10,2,9,0,4,1,7298,0,40,39,>50K
29,2,157262,5,14,4,3,1,4,0,0,0,45,39,<=50K
31,2,144949,2,13,2,9,0,4,1,0,0,40,39,>50K
34,2,104293,2,13,4,0,3,4,0,0,0,40,39,<=50K
25,2,195481,4,9,2,0,2,4,1,0,0,40,39,<=50K
40,2,193995,4,9,2,7,0,4,1,0,0,30,39,<=50K
40,2,147206,4,9,2,2,0,4,1,0,0,40,39,>50K
38,2,187870,2,13,2,9,0,4,1,7298,0,50,39,>50K
42,2,280410,4,9,2,7,0,2,1,0,0,40,14,<=50K
36,5,170861,4,9,5,7,3,4,0,0,0,32,39,<=50K
56,2,340171,4,9,2,13,0,2,1,0,0,40,39,<=50K
36,2,41017,7,10,2,3,0,4,1,0,0,52,39,>50K
22,2,416356,7,10,4,2,4,4,1,0,0,40,39,<=50K
36,5,205555,6,15,0,9,3,1,0,0,0,40,30,<=50K
44,2,245317,7,10,2,2,0,4,1,0,0,56,39,>50K
19,6,169758,7,10,4,14,3,4,1,0,0,40,39,<=50K
18,4,213024,7,10,4,4,3,4,1,0,0,30,39,<=50K
20,2,116830,4,9,4,6,1,4,1,0,0,40,39,<=50K
28,2,106951,4,9,4,5,1,4,1,0,0,42,39,<=50K
42,2,194537,4,9,0,6,4,4,0,0,0,40,39,<=50K
42,2,144002,4,9,0,13,1,4,1,0,0,50,39,<=50K
21,2,202214,4,9,4,6,1,4,0,0,0,40,39,<=50K
40,2,109762,7,10,0,2,4,4,1,0,0,40,39,<=50K
67,2,105252,7,10,0,0,1,4,1,7978,0,35,39,<=50K
65,2,94552,7,10,0,0,1,4,0,0,0,40,39,<=50K
50,1,46401,2,13,0,9,4,4,0,0,0,50,39,<=50K
31,2,197689,4,9,4,7,1,2,0,0,0,38,39,<=50K
36,3,180477,7,10,2,3,0,4,1,0,0,50,39,>50K
20,2,181761,4,9,4,0,3,4,0,0,0,40,39,<=50K
34,2,381153,4,9,2,13,0,4,1,0,0,40,39,<=50K
24,2,165474,4,9,2,7,0,4,1,0,0,39,39,<=50K
38,0,190174,4,9,0,9,4,4,0,0,0,40,39,<=50K
34,2,190385,5,14,4,9,1,4,0,0,0,40,39,>50K
30,6,411560,4,9,2,14,0,2,1,0,0,40,39,<=50K
49,2,262116,6,15,2,9,0,4,1,0,0,48,39,<=50K
46,2,192963,2,13,2,0,0,1,1,0,2415,35,30,>50K
34,3,209538,2,13,2,11,0,4,1,0,0,50,39,>50K
32,2,155781,7,10,2,5,0,4,1,0,0,40,39,<=50K
22,2,136873,7,10,4,2,1,4,1,0,0,40,39,<=50K
48,5,122066,4,9,2,0,0,4,1,0,0,35,39,>50K
27,5,346406,2,13,4,9,4,4,1,0,0,50,39,<=50K
43,2,117915,5,14,4,0,1,4,1,0,0,40,39,<=50K
55,2,255364,7,10,2,3,0,4,1,0,0,60,39,>50K
34,2,62374,4,9,4,2,1,4,1,0,0,48,39,<=50K
34,2,96245,4,9,0,4,1,4,1,0,0,40,39,<=50K
37,2,348796,2,13,0,7,1,4,1,0,0,40,39,<=50K
35,2,388252,1,11,2,0,0,2,1,0,0,40,39,<=50K
28,2,47783,7,10,0,7,1,4,0,0,0,30,39,<=50K
62,2,194167,4,9,0,6,1,4,0,2174,0,40,39,<=50K
34,2,434463,2,13,4,6,1,4,0,0,0,39,39,<=50K
32,2,317219,5,14,4,9,1,4,0,0,1590,40,39,<=50K
70,2,221603,7,10,6,11,1,4,0,0,0,34,39,<=50K
23,2,233711,4,9,2,7,0,4,1,0,0,50,39,<=50K
30,2,111567,4,9,4,2,3,4,1,0,0,48,39,<=50K
57,2,79830,4,9,2,2,0,1,1,0,0,40,39,<=50K
34,4,192259,6,15,2,9,0,4,1,0,0,35,39,>50K
41,1,34987,2,13,2,9,0,4,1,0,0,35,39,>50K
48,2,135525,0,12,0,0,1,4,0,0,0,40,39,<=50K
43,2,152159,2,13,2,6,0,2,1,0,0,40,39,<=50K
18,2,141363,7,10,4,7,1,4,0,0,0,40,39,<=50K
35,2,214816,2,13,2,3,0,4,1,0,0,40,39,>50K
42,2,42907,4,9,0,6,4,4,1,0,0,48,39,<=50K
30,2,161815,7,10,0,7,4,4,0,0,0,35,39,<=50K
42,2,127314,2,13,2,12,0,4,1,0,0,45,39,>50K
48,2,395368,7,10,0,5,2,2,1,0,0,40,39,<=50K
51,2,183709,1,11,5,9,4,4,0,0,0,40,39,<=50K
35,2,434114,4,9,2,5,0,4,1,0,0,40,26,<=50K
57,2,190997,2,13,2,3,0,4,1,0,0,50,39,>50K
19,2,272063,4,9,4,5,3,4,1,0,0,35,39,<=50K
34,2,169564,4,9,0,6,4,4,0,0,0,40,39,<=50K
56,2,188856,2,13,4,3,1,4,0,8614,0,55,39,>50K
25,2,69847,2,13,4,0,3,1,0,0,0,40,39,<=50K
32,2,228357,1,11,0,7,4,4,0,0,0,40,0,<=50K
72,4,284120,7,10,2,11,0,4,1,0,0,40,39,<=50K
36,2,109133,4,9,2,2,0,4,1,0,0,40,39,<=50K
28,2,167336,4,9,2,3,5,4,0,0,0,45,39,>50K
37,2,282951,4,9,2,9,0,4,1,0,0,40,39,<=50K
42,2,303155,2,13,2,3,0,4,1,0,0,50,39,>50K
44,2,261899,7,10,2,6,0,4,1,0,0,44,39,<=50K
53,5,71417,3,16,2,9,0,4,1,0,0,40,39,<=50K
28,2,239130,7,10,4,3,1,4,1,0,0,50,39,<=50K
33,2,255004,7,10,4,11,1,4,1,0,0,50,39,<=50K
47,2,230136,4,9,2,7,0,2,1,0,0,60,39,>50K
50,1,124963,4,9,2,2,0,4,1,0,1977,35,39,>50K
22,2,39615,7,10,4,9,1,4,1,0,0,45,39,<=50K
20,2,47678,4,9,4,2,3,4,1,0,0,40,39,<=50K
42,1,281315,2,13,4,9,1,4,1,0,0,50,39,<=50K
23,2,176123,4,9,4,12,2,1,1,0,0,40,40,<=50K
24,6,165350,4,9,5,14,1,2,1,0,0,50,11,<=50K
32,2,235862,7,10,0,3,1,4,0,0,0,45,39,<=50K
41,2,142579,2,13,6,11,4,2,1,0,0,50,39,<=50K
35,2,38294,4,9,2,2,0,4,1,0,0,40,39,<=50K
40,2,111483,5,14,2,3,0,4,1,0,0,50,39,>50K
25,2,189850,7,10,4,6,3,2,1,0,0,40,39,<=50K
23,2,139012,1,11,4,13,3,1,1,0,0,40,35,<=50K
30,1,211654,5,14,2,9,0,4,1,0,0,40,39,>50K
55,1,173090,5,14,6,9,4,4,0,0,0,45,39,<=50K
26,2,104834,5,14,4,9,1,4,0,0,1669,40,39,<=50K
42,6,195124,4,9,2,14,0,4,1,0,0,60,6,<=50K
39,2,32146,5,14,4,9,1,4,1,0,0,60,39,<=50K
52,2,282674,4,9,2,13,0,0,1,0,0,40,39,>50K
42,2,190403,7,10,5,3,1,4,1,0,0,60,2,<=50K
25,2,247025,2,13,4,11,1,4,1,3325,0,48,39,<=50K
27,2,198258,2,13,4,11,3,4,1,0,0,35,39,<=50K
47,4,122307,2,13,2,11,0,4,1,0,1887,40,39,>50K
52,2,150812,7,10,0,0,4,4,0,0,0,35,39,<=50K
24,2,241185,4,9,4,11,1,4,0,0,0,48,39,<=50K
58,3,174864,4,9,2,11,0,4,1,0,0,55,39,>50K
35,2,30529,4,9,4,0,1,4,1,0,0,40,39,<=50K
31,2,301637,1,11,4,4,3,4,1,0,0,40,39,<=50K
46,2,423222,7,10,2,2,0,4,1,3103,0,60,39,>50K
43,2,214781,5,14,2,9,0,4,1,5178,0,40,39,>50K
21,2,242912,4,9,4,7,2,4,0,0,0,35,39,<=50K
52,2,191529,7,10,2,3,0,4,1,0,1740,60,39,<=50K
24,2,117363,2,13,4,11,3,4,0,0,0,35,39,<=50K
22,2,333158,4,9,4,6,1,4,0,0,0,48,39,<=50K
34,5,278378,4,9,2,13,0,2,1,0,0,40,39,<=50K
58,2,111394,2,13,2,9,0,4,1,0,0,40,39,>50K
29,2,26451,4,9,2,5,0,0,1,0,0,40,39,<=50K
67,6,209137,2,13,2,14,0,4,1,0,0,40,39,<=50K
28,2,210945,0,12,2,0,5,2,0,0,0,35,14,<=50K
62,1,115023,7,10,2,6,0,4,1,0,0,40,39,<=50K
25,2,28473,1,11,2,2,0,4,1,0,0,40,39,<=50K
48,2,155509,7,10,4,2,1,2,0,0,0,40,39,<=50K
41,1,185057,4,9,0,3,4,4,0,0,0,40,39,<=50K
59,2,277034,4,9,0,12,4,4,1,0,0,60,39,>50K
30,2,97453,4,9,0,11,4,4,0,0,0,54,39,<=50K
27,2,136094,4,9,4,5,3,4,1,0,0,40,39,<=50K
19,6,61855,4,9,4,14,2,4,0,0,0,30,39,<=50K
39,2,106961,4,9,2,11,0,4,1,0,0,40,39,>50K
31,2,81846,4,9,2,0,0,1,1,0,0,40,39,<=50K
44,2,105936,0,12,0,0,4,4,0,0,0,40,39,<=50K
37,2,36425,4,9,4,7,1,4,0,0,0,40,39,<=50K
38,2,149018,4,9,2,2,0,4,1,0,0,40,39,<=50K
26,2,229613,4,9,0,6,1,4,0,0,0,40,39,<=50K
44,2,33521,7,10,2,3,0,4,1,0,0,40,39,>50K
40,2,70539,7,10,2,11,0,4,1,4386,0,50,39,<=50K
31,2,193215,7,10,2,3,3,4,1,0,0,50,39,<=50K
18,2,137363,4,9,4,0,3,4,0,0,0,40,39,<=50K
43,3,104892,4,9,2,4,0,4,1,0,0,45,39,<=50K
30,2,149427,4,9,4,2,3,4,1,0,0,35,39,<=50K
19,5,176634,4,9,4,0,3,4,0,0,0,40,39,<=50K
36,2,183279,4,9,2,2,0,4,1,0,0,40,39,<=50K
19,6,225775,7,10,4,14,3,4,1,0,0,40,39,<=50K
25,2,202091,5,14,4,9,3,4,0,0,0,60,39,<=50K
22,2,168187,7,10,4,7,4,4,0,0,0,50,39,<=50K
42,0,33521,2,13,2,9,0,4,1,0,0,40,39,<=50K
33,5,243678,7,10,4,12,1,4,0,0,0,40,39,<=50K
38,2,164898,4,9,4,2,1,4,1,0,0,40,39,<=50K
21,6,262280,7,10,2,14,5,4,0,3781,0,40,39,<=50K
33,5,290614,4,9,2,7,0,4,1,0,0,40,39,<=50K
52,4,199265,4,9,0,2,1,2,1,0,0,40,39,<=50K
30,2,207668,7,10,4,11,3,4,1,0,0,30,39,<=50K
48,2,152915,7,10,4,0,1,4,0,0,0,40,39,<=50K
46,1,297759,7,10,0,12,1,4,0,0,0,40,39,<=50K
55,2,171242,4,9,0,3,1,4,1,0,0,60,39,>50K
28,2,206088,2,13,4,11,1,4,0,0,0,40,39,<=50K
33,2,182792,4,9,0,7,4,4,0,0,0,40,39,<=50K
43,2,160674,4,9,0,3,4,4,0,0,0,40,39,<=50K
42,2,194710,7,10,4,3,1,4,0,0,0,40,39,<=50K
39,2,255027,1,11,0,3,4,2,0,0,0,40,39,<=50K
29,2,54932,7,10,0,2,4,4,1,0,0,35,39,>50K
34,2,198634,1,11,4,0,1,4,0,0,0,40,39,<=50K
30,2,227146,2,13,2,11,0,4,1,0,0,40,39,>50K
37,2,174912,4,9,5,2,3,4,1,0,0,40,39,<=50K
45,2,175925,4,9,2,2,0,4,1,0,0,40,39,<=50K
55,4,157486,5,14,2,9,0,4,1,7298,0,40,39,>50K
49,1,329144,7,10,2,10,0,4,1,0,0,44,39,>50K
30,0,266463,4,9,2,0,0,4,1,0,0,40,39,>50K
56,0,107314,7,10,0,0,1,2,0,0,0,40,39,<=50K
29,2,114158,7,10,4,9,1,4,0,0,0,40,39,<=50K
33,2,124052,4,9,2,2,0,4,1,0,0,40,39,<=50K
25,2,144301,7,10,4,11,3,4,1,0,0,42,39,<=50K
23,2,234663,4,9,4,6,1,4,1,0,0,40,39,<=50K
39,4,178948,4,9,2,4,5,4,0,0,0,50,39,<=50K
39,2,202937,5,14,4,9,1,4,0,0,0,40,39,>50K
32,0,83413,2,13,2,0,0,4,1,0,0,35,39,>50K
26,2,212798,2,13,4,3,1,4,0,0,0,45,39,<=50K
57,0,192258,7,10,0,0,3,4,1,0,0,40,39,<=50K
30,2,97521,2,13,2,11,0,4,1,0,0,50,39,>50K
27,2,160972,4,9,2,2,0,4,1,0,0,50,39,<=50K
21,2,322931,7,10,4,2,1,4,1,0,0,55,39,<=50K
22,2,403519,4,9,2,6,0,4,1,0,0,40,39,<=50K
43,1,330174,4,9,2,2,0,4,1,0,0,40,39,<=50K
20,2,278155,7,10,4,0,3,4,1,0,0,40,39,<=50K
